"chemical.id","bottle.id","conc","plate.id","well","date","MO24","DP24","SM24","MORT","CRAN","AXIS","EDEM","MUSC","LTRK","BRN_","SKIN","NC__","TCHR","DNC_"
2599,"C942208","0.046","22093","G09","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.046","22093","H09","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","B08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","C08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","D08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","E08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","F08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","G08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22092","H08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","B08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","C08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","D08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","E08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","F08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","G08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.14","22093","H08","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","B07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","C07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","D07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","E07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","F07","20201211",0,0,0,0,1,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22092","G07","20201211",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","0.41","22092","H07","20201211",0,0,0,0,1,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","B07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","C07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","D07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","E07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","F07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","G07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","0.41","22093","H07","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","B06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","C06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","D06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","E06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","F06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","G06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22092","H06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","B06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","C06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","D06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","E06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","F06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","G06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","1.23","22093","H06","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","B05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","C05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","D05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","E05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","F05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","G05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22092","H05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","B05","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","3.7","22093","C05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","D05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","E05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","F05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","G05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","3.7","22093","H05","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","B04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","C04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","D04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","E04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","F04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","G04","20201211",0,0,0,0,1,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22092","H04","20201211",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","11.1","22093","B04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","C04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","D04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","E04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","F04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","G04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","11.1","22093","H04","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","B03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","C03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","D03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","E03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","F03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","G03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22092","H03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","B03","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","33.3","22093","C03","20201211",0,0,0,0,0,0,1,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","D03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","E03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","F03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","G03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","33.3","22093","H03","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","B02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","C02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","D02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","E02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","F02","20201211",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","41.7","22092","G02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22092","H02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","B02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","C02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","D02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","E02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","F02","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","41.7","22093","G02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","41.7","22093","H02","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22092","B01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22092","C01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22092","D01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22092","E01","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22092","F01","20201211",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22092","G01","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22092","H01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22093","B01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22093","C01","20201211",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22093","D01","20201211",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22093","E01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"C942208","50","22093","F01","20201211",0,0,0,0,0,0,1,0,0,0,0,0,0,0
2599,"C942208","50","22093","G01","20201211",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2599,"C942208","50","22093","H01","20201211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A01","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A11","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","A12","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","G12","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21665","H12","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A01","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A11","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","A12","20201105",0,1,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","G12","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0","21666","H12","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","B10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","C10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","D10","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","0.015","21665","E10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","F10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","G10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21665","H10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","B10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","C10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","D10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","E10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","F10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","G10","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.015","21666","H10","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","0.046","21665","B09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21665","C09","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","0.046","21665","D09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21665","E09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21665","F09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21665","G09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21665","H09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","B09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","C09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","D09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","E09","20201105",0,1,0,0,1,0,1,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","F09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","G09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.046","21666","H09","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","B08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","C08","20201105",0,1,0,0,1,1,1,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","D08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","E08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","F08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21665","G08","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","0.14","21665","H08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","B08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","C08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","D08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","E08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","F08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","G08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.14","21666","H08","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","B07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","C07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","D07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","E07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","F07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","G07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21665","H07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","B07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","C07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","D07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","E07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","F07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","G07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","0.41","21666","H07","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","B06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","C06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","D06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","E06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","F06","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","1.23","21665","G06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21665","H06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","B06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","C06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","D06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","E06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","F06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","G06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","1.23","21666","H06","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","B05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","C05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","D05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","E05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","F05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","G05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21665","H05","20201105",0,0,0,0,1,1,1,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","B05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","C05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","D05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","E05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","F05","20201105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2600,"C79213","3.7","21666","G05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","3.7","21666","H05","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","B04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","C04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","D04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","E04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","F04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","G04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21665","H04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","B04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","C04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","D04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","E04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","F04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","G04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","11.1","21666","H04","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","B03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","C03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","D03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","E03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","F03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","G03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21665","H03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","B03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","C03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","D03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","E03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","F03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","G03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","33.3","21666","H03","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21665","B02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21665","C02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21665","D02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21665","E02","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","66.5","21665","F02","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","66.5","21665","G02","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","66.5","21665","H02","20201105",0,0,0,0,1,0,1,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","B02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","C02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","D02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","E02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","F02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","G02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","66.5","21666","H02","20201105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,"C79213","100","21665","B01","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","100","21665","C01","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","100","21665","D01","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","100","21665","E01","20201105",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","100","21665","F01","20201105",0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2600,"C79213","100","21665","G01","20201105",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
